structure d50
trjconv_3ebz_396.pdb 8.27595915891
trjconv_3ebz_873.pdb 7.09026092609
trjconv_3ebz_514.pdb 6.45636120427
trjconv_3ebz_236.pdb 8.21210082744
trjconv_3ebz_724.pdb 7.3657654049
trjconv_3ebz_654.pdb 7.90754070492
trjconv_3ebz_290.pdb 8.89870777136
trjconv_3ebz_952.pdb 6.24971999373
trjconv_3ebz_360.pdb 7.99704945589
trjconv_3ebz_482.pdb 7.81005761823
trjconv_3ebz_970.pdb 7.84052294174
trjconv_3ebz_169.pdb 6.15431555902
trjconv_3ebz_687.pdb 8.09397924386
trjconv_3ebz_354.pdb 7.93943322914
trjconv_3ebz_574.pdb 7.55228442261
trjconv_3ebz_827.pdb 8.90117407986
trjconv_3ebz_804.pdb 7.44025537196
trjconv_3ebz_657.pdb 8.06011166176
trjconv_3ebz_193.pdb 6.4172657729
trjconv_3ebz_442.pdb 8.29477546411
trjconv_3ebz_398.pdb 8.30235508756
trjconv_3ebz_586.pdb 6.87316520971
trjconv_3ebz_284.pdb 7.60965833661
trjconv_3ebz_379.pdb 7.47723879517
trjconv_3ebz_848.pdb 8.14343293704
trjconv_3ebz_492.pdb 7.52232012081
trjconv_3ebz_739.pdb 7.99708696964
trjconv_3ebz_208.pdb 5.65958479042
trjconv_3ebz_720.pdb 8.56680220386
trjconv_3ebz_8.pdb 6.43498251746
trjconv_3ebz_741.pdb 8.62954228218
trjconv_3ebz_245.pdb 8.11228081368
trjconv_3ebz_233.pdb 7.89262947312
trjconv_3ebz_183.pdb 6.26949758753
trjconv_3ebz_676.pdb 8.32373714145
trjconv_3ebz_309.pdb 9.28211182867
trjconv_3ebz_613.pdb 7.75616528963
trjconv_3ebz_203.pdb 6.131606641
trjconv_3ebz_369.pdb 8.02721620489
trjconv_3ebz_942.pdb 8.11316830837
trjconv_3ebz_593.pdb 8.19845717193
trjconv_3ebz_232.pdb 7.24276190414
trjconv_3ebz_255.pdb 5.68764450366
trjconv_3ebz_645.pdb 6.599257534
trjconv_3ebz_850.pdb 8.80022726979
trjconv_3ebz_266.pdb 5.96011744851
trjconv_3ebz_780.pdb 7.6374406708
trjconv_3ebz_1.pdb 5.89583751472
trjconv_3ebz_605.pdb 7.42775874676
trjconv_3ebz_876.pdb 7.2892866592
trjconv_3ebz_393.pdb 6.16054380717
trjconv_3ebz_555.pdb 7.63433035701
trjconv_3ebz_962.pdb 7.4597989249
trjconv_3ebz_415.pdb 6.15048778553
trjconv_3ebz_570.pdb 8.6439863489
trjconv_3ebz_33.pdb 8.37026881289
trjconv_3ebz_761.pdb 8.25039392999
trjconv_3ebz_632.pdb 8.33199255881
trjconv_3ebz_365.pdb 7.69640175667
trjconv_3ebz_915.pdb 7.86243600928
trjconv_3ebz_53.pdb 7.94761599475
trjconv_3ebz_723.pdb 8.4326271114
trjconv_3ebz_709.pdb 6.1850303152
trjconv_3ebz_362.pdb 7.87020330106
trjconv_3ebz_484.pdb 7.67634027385
trjconv_3ebz_390.pdb 7.38922188055
trjconv_3ebz_128.pdb 8.45504583075
trjconv_3ebz_718.pdb 7.83138557345
trjconv_3ebz_86.pdb 8.52110321496
trjconv_3ebz_179.pdb 6.26506185125
trjconv_3ebz_57.pdb 8.02082290043
trjconv_3ebz_672.pdb 7.53650449479
trjconv_3ebz_982.pdb 8.19693845286
trjconv_3ebz_13.pdb 6.02133706082
trjconv_3ebz_149.pdb 7.72954073668
trjconv_3ebz_478.pdb 6.03849318953
trjconv_3ebz_119.pdb 7.74228002594
trjconv_3ebz_223.pdb 5.95474600634
trjconv_3ebz_231.pdb 7.5654279456
trjconv_3ebz_931.pdb 8.03353595872
trjconv_3ebz_240.pdb 6.31260643475
trjconv_3ebz_503.pdb 6.87424177637
trjconv_3ebz_451.pdb 7.66481571859
trjconv_3ebz_258.pdb 5.82887639258
trjconv_3ebz_713.pdb 7.46667931547
trjconv_3ebz_83.pdb 6.89165437323
trjconv_3ebz_11.pdb 6.18936184109
trjconv_3ebz_462.pdb 8.08646399856
trjconv_3ebz_475.pdb 7.75051611185
trjconv_3ebz_558.pdb 6.15252793574
trjconv_3ebz_189.pdb 8.86348125738
trjconv_3ebz_322.pdb 8.31681429395
trjconv_3ebz_678.pdb 7.20726022841
trjconv_3ebz_355.pdb 7.08768650548
trjconv_3ebz_20.pdb 7.59918416674
trjconv_3ebz_817.pdb 8.55998831775
trjconv_3ebz_250.pdb 7.82951467206
trjconv_3ebz_300.pdb 7.69673307319
trjconv_3ebz_296.pdb 8.40139274168
trjconv_3ebz_206.pdb 6.033746763
trjconv_3ebz_895.pdb 8.21029841114
trjconv_3ebz_997.pdb 6.50355287516
trjconv_3ebz_774.pdb 7.7774224522
trjconv_3ebz_544.pdb 8.83208922056
trjconv_3ebz_389.pdb 7.31147727891
trjconv_3ebz_923.pdb 6.10855956834
trjconv_3ebz_798.pdb 6.21953374458
trjconv_3ebz_860.pdb 7.36039401119
trjconv_3ebz_571.pdb 7.39516734091
trjconv_3ebz_281.pdb 8.25302974671
trjconv_3ebz_110.pdb 7.80314680113
trjconv_3ebz_981.pdb 7.86213711404
trjconv_3ebz_900.pdb 7.3740423107
trjconv_3ebz_221.pdb 7.40954789444
trjconv_3ebz_318.pdb 7.89608130657
trjconv_3ebz_117.pdb 7.18944365024
trjconv_3ebz_903.pdb 8.09044498158
trjconv_3ebz_779.pdb 8.37589995165
trjconv_3ebz_880.pdb 7.50321264526
trjconv_3ebz_762.pdb 7.94222261083
trjconv_3ebz_619.pdb 7.95772580578
trjconv_3ebz_625.pdb 8.06792414441
trjconv_3ebz_116.pdb 7.60435401596
trjconv_3ebz_551.pdb 7.79112315395
trjconv_3ebz_579.pdb 8.09469579416
trjconv_3ebz_292.pdb 5.94698242809
trjconv_3ebz_134.pdb 7.22391860419
trjconv_3ebz_633.pdb 8.15841283584
trjconv_3ebz_437.pdb 8.01993765562
trjconv_3ebz_896.pdb 8.03998134326
trjconv_3ebz_698.pdb 8.3084655623
trjconv_3ebz_424.pdb 5.5284084509
trjconv_3ebz_450.pdb 7.09654845682
trjconv_3ebz_313.pdb 8.20237160826
trjconv_3ebz_697.pdb 7.72340598441
trjconv_3ebz_333.pdb 8.79734619076
trjconv_3ebz_612.pdb 8.26649865421
trjconv_3ebz_589.pdb 7.38420611847
trjconv_3ebz_227.pdb 6.1250142857
trjconv_3ebz_727.pdb 8.08780563565
trjconv_3ebz_788.pdb 6.656770989
trjconv_3ebz_811.pdb 7.28734519561
trjconv_3ebz_670.pdb 8.05888950166
trjconv_3ebz_297.pdb 7.14992307651
trjconv_3ebz_743.pdb 7.9013036899
trjconv_3ebz_235.pdb 7.72881620949
trjconv_3ebz_938.pdb 8.37934364971
trjconv_3ebz_680.pdb 7.8823156496
trjconv_3ebz_806.pdb 8.5338912578
trjconv_3ebz_150.pdb 7.70522549962
trjconv_3ebz_976.pdb 7.98449121735
trjconv_3ebz_237.pdb 5.89080639641
trjconv_3ebz_465.pdb 7.21412503357
trjconv_3ebz_753.pdb 8.2654098507
trjconv_3ebz_549.pdb 7.27033699357
trjconv_3ebz_786.pdb 5.98658500315
trjconv_3ebz_534.pdb 8.71842875752
trjconv_3ebz_403.pdb 7.95445158386
trjconv_3ebz_43.pdb 6.72566725314
trjconv_3ebz_885.pdb 7.20045137474
trjconv_3ebz_144.pdb 8.00621008967
trjconv_3ebz_749.pdb 7.96570775261
trjconv_3ebz_78.pdb 6.95473220189
trjconv_3ebz_587.pdb 6.04100157259
trjconv_3ebz_928.pdb 8.62457535187
trjconv_3ebz_975.pdb 7.76016752396
trjconv_3ebz_340.pdb 7.30121907629
trjconv_3ebz_734.pdb 7.52049200518
trjconv_3ebz_693.pdb 7.87309977074
trjconv_3ebz_967.pdb 7.77277942566
trjconv_3ebz_268.pdb 8.11094322505
trjconv_3ebz_260.pdb 6.19494955589
trjconv_3ebz_9.pdb 6.093291393
trjconv_3ebz_336.pdb 8.02483021627
trjconv_3ebz_439.pdb 8.15442824483
trjconv_3ebz_187.pdb 6.13554398566
trjconv_3ebz_526.pdb 5.93920028287
trjconv_3ebz_244.pdb 6.76326104775
trjconv_3ebz_142.pdb 7.19517894149
trjconv_3ebz_836.pdb 7.95103766813
trjconv_3ebz_456.pdb 7.78696988565
trjconv_3ebz_750.pdb 7.83399004339
trjconv_3ebz_642.pdb 7.26660856246
trjconv_3ebz_607.pdb 7.3499523808
trjconv_3ebz_432.pdb 6.2339153026
trjconv_3ebz_520.pdb 5.6664803891
trjconv_3ebz_335.pdb 8.13462353155
trjconv_3ebz_608.pdb 8.29115191032
trjconv_3ebz_348.pdb 7.39257059486
trjconv_3ebz_380.pdb 6.92925681441
trjconv_3ebz_195.pdb 6.60751844492
trjconv_3ebz_934.pdb 6.62584334255
trjconv_3ebz_373.pdb 7.42299804661
trjconv_3ebz_463.pdb 7.36573825221
trjconv_3ebz_494.pdb 8.25473197627
trjconv_3ebz_802.pdb 8.22995747255
trjconv_3ebz_377.pdb 7.73895341761
trjconv_3ebz_372.pdb 7.23970993894
trjconv_3ebz_602.pdb 7.38296011096
trjconv_3ebz_866.pdb 7.79222047943
trjconv_3ebz_429.pdb 6.2778977373
trjconv_3ebz_609.pdb 7.66368710217
trjconv_3ebz_508.pdb 5.66294093206
trjconv_3ebz_315.pdb 7.24829635156
trjconv_3ebz_385.pdb 6.3162409707
trjconv_3ebz_192.pdb 5.74773868578
trjconv_3ebz_103.pdb 7.90395470635
trjconv_3ebz_278.pdb 7.51037948442
trjconv_3ebz_500.pdb 7.76441240533
trjconv_3ebz_588.pdb 5.8025942474
trjconv_3ebz_400.pdb 10.4788596708
trjconv_3ebz_969.pdb 7.37564234491
trjconv_3ebz_271.pdb 7.74594732747
trjconv_3ebz_209.pdb 7.17252396301
trjconv_3ebz_818.pdb 5.7838914236
trjconv_3ebz_82.pdb 7.28061123808
trjconv_3ebz_927.pdb 8.30063852966
trjconv_3ebz_626.pdb 8.17328575299
trjconv_3ebz_922.pdb 7.52477242181
trjconv_3ebz_832.pdb 7.05695401714
trjconv_3ebz_853.pdb 7.97023211707
trjconv_3ebz_483.pdb 7.81927746023
trjconv_3ebz_712.pdb 8.12321364978
trjconv_3ebz_486.pdb 9.01414998766
trjconv_3ebz_371.pdb 6.29077896607
trjconv_3ebz_781.pdb 8.26116214585
trjconv_3ebz_298.pdb 7.09661186765
trjconv_3ebz_945.pdb 6.49120944047
trjconv_3ebz_213.pdb 5.96876871725
trjconv_3ebz_694.pdb 8.62988991819
trjconv_3ebz_630.pdb 7.78247389973
trjconv_3ebz_276.pdb 8.07980816604
trjconv_3ebz_285.pdb 7.74273207595
trjconv_3ebz_272.pdb 8.07527708503
trjconv_3ebz_966.pdb 8.04667011875
trjconv_3ebz_597.pdb 8.43228913167
trjconv_3ebz_455.pdb 9.89437213774
trjconv_3ebz_752.pdb 8.14747813744
trjconv_3ebz_52.pdb 8.1220071411
trjconv_3ebz_401.pdb 8.96866210758
trjconv_3ebz_833.pdb 8.12981549606
trjconv_3ebz_249.pdb 7.79530628006
trjconv_3ebz_269.pdb 7.61922568244
trjconv_3ebz_449.pdb 6.64840582396
trjconv_3ebz_960.pdb 7.42532154186
trjconv_3ebz_181.pdb 5.94599865456
trjconv_3ebz_490.pdb 7.79419014395
trjconv_3ebz_124.pdb 6.03451737921
trjconv_3ebz_178.pdb 7.51581665556
trjconv_3ebz_35.pdb 7.79292627965
trjconv_3ebz_188.pdb 5.92723375615
trjconv_3ebz_407.pdb 8.51686562064
trjconv_3ebz_644.pdb 6.5947706556
trjconv_3ebz_879.pdb 7.55714893329
trjconv_3ebz_130.pdb 7.86818276351
trjconv_3ebz_1000.pdb 7.48872485808
trjconv_3ebz_673.pdb 7.46563460129
trjconv_3ebz_402.pdb 8.05373205415
trjconv_3ebz_5.pdb 7.51710050485
trjconv_3ebz_897.pdb 8.0655377998
trjconv_3ebz_972.pdb 8.0971167708
trjconv_3ebz_963.pdb 7.09403270362
trjconv_3ebz_159.pdb 8.37431191203
trjconv_3ebz_756.pdb 7.66481571859
trjconv_3ebz_431.pdb 5.93762578814
trjconv_3ebz_754.pdb 8.55876743463
trjconv_3ebz_114.pdb 7.70850179996
trjconv_3ebz_387.pdb 6.09499794914
trjconv_3ebz_764.pdb 7.68152328643
trjconv_3ebz_862.pdb 7.51075894967
trjconv_3ebz_550.pdb 7.94341865949
trjconv_3ebz_394.pdb 6.93451512364
trjconv_3ebz_50.pdb 7.17843994194
trjconv_3ebz_845.pdb 8.0486085754
trjconv_3ebz_682.pdb 8.45210624637
trjconv_3ebz_337.pdb 7.7976534932
trjconv_3ebz_760.pdb 7.62656541308
trjconv_3ebz_906.pdb 8.39312218426
trjconv_3ebz_4.pdb 6.11741775588
trjconv_3ebz_689.pdb 8.08946228126
trjconv_3ebz_822.pdb 6.05066938446
trjconv_3ebz_641.pdb 8.06874215724
trjconv_3ebz_167.pdb 7.74051677861
trjconv_3ebz_714.pdb 7.60067102301
trjconv_3ebz_416.pdb 5.82760671288
trjconv_3ebz_815.pdb 7.5147654654
trjconv_3ebz_412.pdb 6.18194144262
trjconv_3ebz_22.pdb 7.66862438772
trjconv_3ebz_859.pdb 8.49506327228
trjconv_3ebz_826.pdb 8.15972426005
trjconv_3ebz_65.pdb 7.65424718702
trjconv_3ebz_863.pdb 7.35365215386
trjconv_3ebz_176.pdb 7.95402413876
trjconv_3ebz_736.pdb 6.65695125414
trjconv_3ebz_771.pdb 7.93485979712
trjconv_3ebz_878.pdb 8.01495477217
trjconv_3ebz_564.pdb 6.59354987848
trjconv_3ebz_251.pdb 7.71915798517
trjconv_3ebz_419.pdb 7.95284854628
trjconv_3ebz_436.pdb 6.76678653424
trjconv_3ebz_653.pdb 7.28374903467
trjconv_3ebz_913.pdb 7.82376507827
trjconv_3ebz_930.pdb 7.41096484946
trjconv_3ebz_375.pdb 7.66931548445
trjconv_3ebz_485.pdb 8.28042269452
trjconv_3ebz_577.pdb 8.91385999441
trjconv_3ebz_118.pdb 6.20714104882
trjconv_3ebz_705.pdb 7.6631390435
trjconv_3ebz_767.pdb 8.05370101258
trjconv_3ebz_691.pdb 8.28759313673
trjconv_3ebz_565.pdb 5.92826281469
trjconv_3ebz_109.pdb 8.31635136343
trjconv_3ebz_152.pdb 6.8650200291
trjconv_3ebz_294.pdb 7.63751923075
trjconv_3ebz_563.pdb 7.28978051796
trjconv_3ebz_299.pdb 7.71239262486
trjconv_3ebz_447.pdb 7.48204517495
trjconv_3ebz_616.pdb 8.25259959043
trjconv_3ebz_307.pdb 7.75090962404
trjconv_3ebz_661.pdb 7.69757104547
trjconv_3ebz_998.pdb 8.06231356374
trjconv_3ebz_426.pdb 6.83709733732
trjconv_3ebz_435.pdb 5.99443908969
trjconv_3ebz_182.pdb 8.0163333264
trjconv_3ebz_154.pdb 7.23854957847
trjconv_3ebz_228.pdb 5.43571522433
trjconv_3ebz_2.pdb 7.78481213646
trjconv_3ebz_638.pdb 7.30573747133
trjconv_3ebz_3.pdb 7.45920237023
trjconv_3ebz_79.pdb 7.55963623463
trjconv_3ebz_904.pdb 8.03293844119
trjconv_3ebz_594.pdb 8.21696415959
trjconv_3ebz_344.pdb 8.03037359031
trjconv_3ebz_256.pdb 5.67483920477
trjconv_3ebz_325.pdb 8.58941208698
trjconv_3ebz_39.pdb 7.62832222707
trjconv_3ebz_38.pdb 6.63026394648
trjconv_3ebz_386.pdb 8.14606653545
trjconv_3ebz_580.pdb 7.52091084909
trjconv_3ebz_46.pdb 7.91993686844
trjconv_3ebz_566.pdb 6.13554398566
trjconv_3ebz_511.pdb 5.74363996086
trjconv_3ebz_51.pdb 7.3844837328
trjconv_3ebz_837.pdb 7.14374551618
trjconv_3ebz_961.pdb 7.75283174073
trjconv_3ebz_367.pdb 5.61300276145
trjconv_3ebz_120.pdb 7.86308463645
trjconv_3ebz_543.pdb 8.35805599407
trjconv_3ebz_690.pdb 7.41796468042
trjconv_3ebz_64.pdb 7.18961055969
trjconv_3ebz_461.pdb 8.39431355145
trjconv_3ebz_211.pdb 5.49061927291
trjconv_3ebz_139.pdb 7.24279642127
trjconv_3ebz_100.pdb 7.2764620524
trjconv_3ebz_660.pdb 7.51122493339
trjconv_3ebz_634.pdb 7.86021628201
trjconv_3ebz_123.pdb 7.62844020754
trjconv_3ebz_629.pdb 7.82187317719
trjconv_3ebz_459.pdb 8.88321450827
trjconv_3ebz_32.pdb 7.80152549185
trjconv_3ebz_898.pdb 7.7597229332
trjconv_3ebz_742.pdb 8.74899422791
trjconv_3ebz_102.pdb 7.39993243212
trjconv_3ebz_585.pdb 7.74228002594
trjconv_3ebz_729.pdb 8.71562390194
trjconv_3ebz_604.pdb 7.74623134176
trjconv_3ebz_40.pdb 7.11137820679
trjconv_3ebz_420.pdb 7.50611084384
trjconv_3ebz_262.pdb 5.7956190351
trjconv_3ebz_847.pdb 8.28773189721
trjconv_3ebz_728.pdb 8.28575283242
trjconv_3ebz_242.pdb 5.86011092045
trjconv_3ebz_921.pdb 8.00932581432
trjconv_3ebz_935.pdb 7.79606952252
trjconv_3ebz_621.pdb 8.31789636867
trjconv_3ebz_26.pdb 7.66416335943
trjconv_3ebz_856.pdb 10.0907928331
trjconv_3ebz_346.pdb 8.08911614455
trjconv_3ebz_735.pdb 7.26352531489
trjconv_3ebz_423.pdb 8.01901490209
trjconv_3ebz_643.pdb 6.65439704256
trjconv_3ebz_370.pdb 5.95490554081
trjconv_3ebz_561.pdb 6.24879188324
trjconv_3ebz_458.pdb 9.28216569557
trjconv_3ebz_820.pdb 7.54992715197
trjconv_3ebz_502.pdb 8.03995646754
trjconv_3ebz_287.pdb 6.26291465693
trjconv_3ebz_264.pdb 7.92148975888
trjconv_3ebz_197.pdb 5.60940282027
trjconv_3ebz_173.pdb 7.62916115966
trjconv_3ebz_383.pdb 7.65156846666
trjconv_3ebz_259.pdb 6.49229543382
trjconv_3ebz_410.pdb 6.51584223259
trjconv_3ebz_180.pdb 6.0050811818
trjconv_3ebz_454.pdb 9.11899117227
trjconv_3ebz_829.pdb 8.11778910788
trjconv_3ebz_248.pdb 8.00565425184
trjconv_3ebz_17.pdb 7.85094898722
trjconv_3ebz_303.pdb 8.1004752947
trjconv_3ebz_165.pdb 6.21731453282
trjconv_3ebz_710.pdb 8.20717369135
trjconv_3ebz_669.pdb 7.66533104308
trjconv_3ebz_547.pdb 7.77311391914
trjconv_3ebz_971.pdb 8.27923909547
trjconv_3ebz_708.pdb 6.38355700217
trjconv_3ebz_910.pdb 7.80685596127
trjconv_3ebz_44.pdb 7.69378970339
trjconv_3ebz_406.pdb 9.87016717184
trjconv_3ebz_224.pdb 5.89910162652
trjconv_3ebz_314.pdb 7.60456441882
trjconv_3ebz_814.pdb 8.20283487582
trjconv_3ebz_353.pdb 7.79146969448
trjconv_3ebz_623.pdb 8.2808332914
trjconv_3ebz_162.pdb 5.87626582108
trjconv_3ebz_889.pdb 7.90714866434
trjconv_3ebz_136.pdb 8.32606749913
trjconv_3ebz_725.pdb 8.04963353203
trjconv_3ebz_908.pdb 7.78689925452
trjconv_3ebz_865.pdb 6.9409941651
trjconv_3ebz_247.pdb 7.48086893349
trjconv_3ebz_302.pdb 8.19627354351
trjconv_3ebz_280.pdb 8.18853466745
trjconv_3ebz_784.pdb 6.88597124595
trjconv_3ebz_936.pdb 8.55736524872
trjconv_3ebz_532.pdb 8.00411769029
trjconv_3ebz_321.pdb 7.62882690851
trjconv_3ebz_877.pdb 7.82817347789
trjconv_3ebz_422.pdb 7.11168756344
trjconv_3ebz_905.pdb 7.47744608807
trjconv_3ebz_777.pdb 6.14111553384
trjconv_3ebz_541.pdb 8.00564800625
trjconv_3ebz_204.pdb 5.53998194943
trjconv_3ebz_639.pdb 7.95459615568
trjconv_3ebz_595.pdb 8.28989746619
trjconv_3ebz_489.pdb 8.20971984906
trjconv_3ebz_186.pdb 6.39816379909
trjconv_3ebz_374.pdb 7.87372846878
trjconv_3ebz_872.pdb 6.00608857744
trjconv_3ebz_273.pdb 8.10027777301
trjconv_3ebz_875.pdb 7.62669653258
trjconv_3ebz_174.pdb 7.72912672946
trjconv_3ebz_199.pdb 5.75312089218
trjconv_3ebz_830.pdb 7.55172165801
trjconv_3ebz_622.pdb 8.51339532736
trjconv_3ebz_146.pdb 6.42466341531
trjconv_3ebz_440.pdb 8.44877505914
trjconv_3ebz_990.pdb 7.05243929432
trjconv_3ebz_30.pdb 8.2208332911
trjconv_3ebz_101.pdb 8.29328041248
trjconv_3ebz_624.pdb 8.59210102361
trjconv_3ebz_794.pdb 5.94378667181
trjconv_3ebz_363.pdb 7.9251246047
trjconv_3ebz_715.pdb 6.52725822992
trjconv_3ebz_89.pdb 6.62001510572
trjconv_3ebz_25.pdb 7.18538795056
trjconv_3ebz_717.pdb 8.09555433556
trjconv_3ebz_16.pdb 8.00095619286
trjconv_3ebz_979.pdb 8.15074843189
trjconv_3ebz_70.pdb 8.22005474434
trjconv_3ebz_418.pdb 5.82640540986
trjconv_3ebz_404.pdb 9.72439201184
trjconv_3ebz_590.pdb 7.85491565836
trjconv_3ebz_701.pdb 8.16045341878
trjconv_3ebz_153.pdb 8.82513455988
trjconv_3ebz_263.pdb 6.2185046434
trjconv_3ebz_452.pdb 8.46529385196
trjconv_3ebz_778.pdb 5.93387731589
trjconv_3ebz_59.pdb 8.38233261091
trjconv_3ebz_108.pdb 7.92170436207
trjconv_3ebz_857.pdb 8.15598553211
trjconv_3ebz_141.pdb 7.88655184475
trjconv_3ebz_480.pdb 6.24495796623
trjconv_3ebz_867.pdb 7.22726781018
trjconv_3ebz_855.pdb 6.0408112038
trjconv_3ebz_190.pdb 6.18535366814
trjconv_3ebz_304.pdb 7.95614228128
trjconv_3ebz_308.pdb 8.41572337948
trjconv_3ebz_871.pdb 7.04470013556
trjconv_3ebz_434.pdb 7.15020279433
trjconv_3ebz_800.pdb 7.42699804766
trjconv_3ebz_648.pdb 8.02238119264
trjconv_3ebz_138.pdb 7.31699391827
trjconv_3ebz_843.pdb 7.59117909155
trjconv_3ebz_327.pdb 8.40462372745
trjconv_3ebz_471.pdb 7.67031941969
trjconv_3ebz_956.pdb 6.65688365528
trjconv_3ebz_345.pdb 7.93970402471
trjconv_3ebz_518.pdb 5.64567976421
trjconv_3ebz_737.pdb 7.17246122332
trjconv_3ebz_67.pdb 6.04838821505
trjconv_3ebz_177.pdb 5.93954543715
trjconv_3ebz_617.pdb 8.02996886669
trjconv_3ebz_277.pdb 8.68477978995
trjconv_3ebz_62.pdb 7.85471196162
trjconv_3ebz_899.pdb 7.56550725332
trjconv_3ebz_443.pdb 7.81793450983
trjconv_3ebz_497.pdb 8.75598081314
trjconv_3ebz_317.pdb 7.89380769971
trjconv_3ebz_808.pdb 8.29093480857
trjconv_3ebz_90.pdb 8.17661910572
trjconv_3ebz_28.pdb 7.88255034871
trjconv_3ebz_947.pdb 8.406360687
trjconv_3ebz_635.pdb 7.63576453278
trjconv_3ebz_738.pdb 6.02415969244
trjconv_3ebz_576.pdb 8.66802168894
trjconv_3ebz_234.pdb 8.05360167875
trjconv_3ebz_525.pdb 7.99191466421
trjconv_3ebz_699.pdb 7.83133449675
trjconv_3ebz_347.pdb 7.88421841402
trjconv_3ebz_464.pdb 8.27788016342
trjconv_3ebz_601.pdb 7.9420652226
trjconv_3ebz_212.pdb 5.04347102698
trjconv_3ebz_557.pdb 6.53263346592
trjconv_3ebz_312.pdb 8.19719464207
trjconv_3ebz_27.pdb 7.40828590161
trjconv_3ebz_392.pdb 6.72290115947
trjconv_3ebz_620.pdb 8.5690956349
trjconv_3ebz_522.pdb 6.14479454498
trjconv_3ebz_688.pdb 7.71132284371
trjconv_3ebz_790.pdb 5.80839048274
trjconv_3ebz_243.pdb 7.14840541659
trjconv_3ebz_45.pdb 7.61337638633
trjconv_3ebz_556.pdb 6.15447804448
trjconv_3ebz_15.pdb 8.05950991066
trjconv_3ebz_528.pdb 5.86942075507
trjconv_3ebz_63.pdb 6.27963374728
trjconv_3ebz_929.pdb 7.99436051226
trjconv_3ebz_700.pdb 8.41101064082
trjconv_3ebz_495.pdb 9.09534496322
trjconv_3ebz_707.pdb 6.05337922156
trjconv_3ebz_763.pdb 7.5343878318
trjconv_3ebz_498.pdb 7.70182445918
trjconv_3ebz_809.pdb 8.06614529996
trjconv_3ebz_870.pdb 7.33807876763
trjconv_3ebz_306.pdb 7.5371811707
trjconv_3ebz_598.pdb 6.67612162861
trjconv_3ebz_75.pdb 7.93101506744
trjconv_3ebz_658.pdb 8.37472984639
trjconv_3ebz_581.pdb 7.90783156118
trjconv_3ebz_799.pdb 7.49166203189
trjconv_3ebz_230.pdb 7.80979513176
trjconv_3ebz_939.pdb 6.63347571036
trjconv_3ebz_291.pdb 7.18265967452
trjconv_3ebz_359.pdb 8.00561677824
trjconv_3ebz_914.pdb 8.0726761362
trjconv_3ebz_789.pdb 6.30908075713
trjconv_3ebz_408.pdb 6.35790846112
trjconv_3ebz_978.pdb 7.66907425965
trjconv_3ebz_384.pdb 6.71566080144
trjconv_3ebz_730.pdb 7.87114985247
trjconv_3ebz_428.pdb 6.06032177364
trjconv_3ebz_783.pdb 8.34336862424
trjconv_3ebz_797.pdb 6.46167934828
trjconv_3ebz_944.pdb 6.40630938997
trjconv_3ebz_770.pdb 7.96363610419
trjconv_3ebz_985.pdb 8.35031137144
trjconv_3ebz_668.pdb 7.6066352614
trjconv_3ebz_496.pdb 8.11568851053
trjconv_3ebz_569.pdb 7.27907961215
trjconv_3ebz_113.pdb 6.41590211895
trjconv_3ebz_740.pdb 8.46979338591
trjconv_3ebz_677.pdb 7.41907676197
trjconv_3ebz_84.pdb 7.30961695303
trjconv_3ebz_776.pdb 7.08435600461
trjconv_3ebz_356.pdb 7.94071785168
trjconv_3ebz_88.pdb 7.82412295404
trjconv_3ebz_965.pdb 7.97506739783
trjconv_3ebz_537.pdb 7.45173805229
trjconv_3ebz_894.pdb 7.60377537806
trjconv_3ebz_151.pdb 7.87648398716
trjconv_3ebz_477.pdb 6.16059250397
trjconv_3ebz_746.pdb 7.9953111259
trjconv_3ebz_334.pdb 7.94132230803
trjconv_3ebz_671.pdb 8.59359645317
trjconv_3ebz_261.pdb 5.90817230622
trjconv_3ebz_685.pdb 7.55537556975
trjconv_3ebz_349.pdb 7.34123967733
trjconv_3ebz_527.pdb 5.9528144604
trjconv_3ebz_772.pdb 6.7452575933
trjconv_3ebz_787.pdb 6.04134918706
trjconv_3ebz_655.pdb 7.00200685518
trjconv_3ebz_343.pdb 7.65697721036
trjconv_3ebz_425.pdb 6.44466445985
trjconv_3ebz_974.pdb 8.70082754685
trjconv_3ebz_222.pdb 6.41785789808
trjconv_3ebz_591.pdb 8.48130296594
trjconv_3ebz_618.pdb 8.02333471818
trjconv_3ebz_172.pdb 7.9003101205
trjconv_3ebz_846.pdb 8.15787962647
trjconv_3ebz_350.pdb 6.26333776831
trjconv_3ebz_803.pdb 8.29391945946
trjconv_3ebz_893.pdb 8.00208722772
trjconv_3ebz_884.pdb 8.85038982192
trjconv_3ebz_56.pdb 8.13241046677
trjconv_3ebz_506.pdb 5.83180932473
trjconv_3ebz_628.pdb 8.17822719176
trjconv_3ebz_105.pdb 8.55121044063
trjconv_3ebz_916.pdb 7.95355266532
trjconv_3ebz_326.pdb 8.13695889138
trjconv_3ebz_24.pdb 7.82970625247
trjconv_3ebz_76.pdb 6.94338534146
trjconv_3ebz_453.pdb 9.10157129291
trjconv_3ebz_191.pdb 6.34299613747
trjconv_3ebz_983.pdb 6.59212408864
trjconv_3ebz_364.pdb 7.70630910359
trjconv_3ebz_841.pdb 8.39806525338
trjconv_3ebz_310.pdb 8.19879869249
trjconv_3ebz_54.pdb 8.04085194491
